Messagenumber;ProducerSendTime;Consumer&ProducerSendTime;ConsumerTime;
5520; ;15.207000;10.346100; 
5521 ;15.395000;15.041000; 
5521; ;15.030500;12.582300; 
5522 ;8.877000;13.519500; 
5522; ;15.131800;18.148000; 
5523 ;9.688700;14.789200; 
5523; ;12.036300;15.026400; 
5524 ;15.278800;14.409400; 
5524; ;20.113200;13.935100; 
5525 ;14.110100;18.741100; 
5525; ;13.455600;18.410700; 
5526 ;15.157200;19.542300; 
5526; ;20.618800;21.996700; 
5527 ;13.361000;16.079000; 
5527; ;13.224800;9.571500; 
5528 ;13.395800;22.070600; 
5528; ;14.684100;16.604100; 
5529 ;20.758500;14.249200; 
5529; ;12.520400;11.010900; 
5530 ;6.427400;17.336200; 
5530; ;12.017000;18.954000; 
5531 ;10.909300;15.666000; 
5531; ;17.362700;15.579300; 
5532 ;14.585500;16.231400; 
5532; ;16.611800;14.746800; 
5533 ;13.902000;29.961500; 
5533; ;11.809300;17.662200; 
5534 ;13.308700;18.946600; 
5534; ;11.593600;7.673700; 
5535 ;12.913800;11.952200; 
5535; ;12.813900;9.539000; 
5536 ;14.087600;15.409700; 
5536; ;12.604000;10.585300; 
5537 ;9.660100;14.639200; 
5537; ;14.244400;14.313100; 
5538 ;13.019800;13.487400; 
5538; ;16.475600;14.642800; 
5539 ;11.538800;10.351900; 
5539; ;16.112800;25.842800; 
5540 ;12.710600;19.352400; 
5540; ;22.696100;21.282200; 
5541 ;23.314200;17.092100; 
5541; ;20.813000;19.531200; 
5542 ;12.670000;16.517500; 
5542; ;16.878700;20.039900; 
5543 ;13.000700;15.431600; 
5543; ;21.119100;9.784000; 
5544 ;14.684600;14.860400; 
5544; ;12.421100;13.927000; 
5545 ;8.282800;14.671000; 
5545; ;14.723100;18.895900; 
5546 ;10.296600;14.142800; 
5546; ;7.427300;15.956100; 
5547 ;10.347000;19.173300; 
5547; ;16.448200;17.618100; 
5548 ;18.129900;24.976000; 
5548; ;17.110900;14.345300; 
5549 ;15.887000;15.383700; 
5549; ;15.979000;16.148400; 
5550 ;10.551400;20.886900; 
5550; ;13.124700;13.244900; 
5551 ;14.232700;16.679000; 
5551; ;15.673700;10.502800; 
5552 ;13.930700;12.163000; 
5552; ;10.101900;10.533600; 
5553 ;24.084900;10.982600; 
5553; ;16.074100;18.799400; 
5554 ;12.835200;13.807600; 
5554; ;19.121200;16.995900; 
5555 ;12.798100;16.373300; 
5555; ;19.469000;21.697900; 
5556 ;13.169700;17.806900; 
5556; ;17.906500;25.142500; 
5557 ;1062.309000;16.546600; 
5557; ;26.100000;12.647200; 
5558 ;22.808900;18.005200; 
5558; ;13.735500;5.695600; 
5559 ;18.399700;16.030800; 
5559; ;9.979900;16.531900; 
5560 ;21.876800;15.131400; 
5560; ;11.408300;23.439900; 
5561 ;14.625700;15.687500; 
5561; ;31.924100;31.928500; 
5562 ;10.987000;19.538100; 
5562; ;7.412100;1.779900; 
5563 ;13.114900;17.062000; 
5563; ;17.098700;6.825000; 
5564 ;9.719300;21.495200; 
5564; ;16.845200;14.762500; 
5565 ;10.299500;14.785800; 
5565; ;7.761000;15.042900; 
5566 ;16.102900;16.418100; 
5566; ;15.519400;11.888400; 
5567 ;12.000800;13.636200; 
5567; ;9.165900;12.607100; 
5568 ;16.035000;45.833700; 
5568; ;14.101400;12.763000; 
5569 ;12.568400;20.438100; 
5569; ;15.910700;18.858700; 
5570 ;5.894600;12.920100; 
5570; ;13.988800;9.922000; 
5571 ;10.470700;11.208000; 
5571; ;15.435200;17.729000; 
5572 ;8.757600;10.820000; 
5572; ;14.868300;9.460400; 
5573 ;13.319400;12.840600; 
5573; ;20.265900;19.162100; 
5574 ;13.134300;13.031400; 
5574; ;13.236100;20.668900; 
5575 ;16.168400;20.123000; 
5575; ;13.591000;13.098300; 
5576 ;14.034500;13.576100; 
5576; ;16.211000;15.530500; 
5577 ;20.763900;14.308700; 
5577; ;19.632900;20.200700; 
5578 ;11.383600;12.688200; 
5578; ;19.160000;22.921600; 
5579 ;9.717500;19.465900; 
5579; ;27.730200;21.225600; 
5580 ;8.682200;17.744900; 
5580; ;11.427300;11.426500; 
5581 ;9.097500;8.669400; 
5581; ;14.492500;14.612800; 
5582 ;16.633600;16.261100; 
5582; ;16.795500;12.909900; 
5583 ;14.414600;9.461900; 
5583; ;16.934300;21.490100; 
5584 ;13.775200;16.252500; 
5584; ;13.768400;16.637300; 
5585 ;17.229900;16.654300; 
5585; ;15.793500;13.323700; 
5586 ;11.949800;18.240500; 
5586; ;12.733700;14.836900; 
5587 ;18.699000;15.075900; 
5587; ;14.428800;8.651600; 
5588 ;13.947900;13.967600; 
5588; ;38.118800;13.957000; 
5589 ;4.920800;18.264600; 
5589; ;10.528800;39.223400; 
5590 ;11.578800;17.550600; 
5590; ;21.832000;23.638900; 
5591 ;12.273700;10.009700; 
5591; ;19.498700;17.371800; 
5592 ;13.324900;21.496800; 
5592; ;12.878600;18.845600; 
5593 ;11.779200;8.966100; 
5593; ;19.814300;12.143400; 
5594 ;18.861100;12.088600; 
5594; ;14.695000;13.053400; 
5595 ;12.947400;40.118300; 
5595; ;19.085100;20.204100; 
5596 ;16.033700;18.408100; 
5596; ;16.840800;17.835500; 
5597 ;10.989700;16.082400; 
5597; ;15.278800;22.352700; 
5598 ;9.131500;15.531700; 
5598; ;16.507600;16.566800; 
5599 ;22.276800;18.098400; 
5599; ;21.002600;14.691500; 
5600 ;15.380300;13.616100; 
5600; ;13.069500;11.480800; 
5601 ;20.818300;13.953000; 
5601; ;10.920700;15.207000; 
5602 ;20.404400;14.684600; 
5602; ;13.246800;16.240400; 
5603 ;14.985600;12.503300; 
5603; ;15.961300;19.097100; 
5604 ;12.405700;20.418000; 
5604; ;18.800300;16.971000; 
5605 ;9.889000;15.144300; 
5605; ;16.289700;10.262800; 
5606 ;11.923700;17.949300; 
5606; ;12.677300;11.800100; 
5607 ;8.689200;9.766300; 
5607; ;16.987700;16.374000; 
5608 ;11.173800;15.812900; 
5608; ;17.202800;16.046000; 
5609 ;16.746200;14.831000; 
5609; ;10.664400;21.598000; 
5610 ;10.561400;10.587700; 
5610; ;22.646700;17.459500; 
5611 ;11.283600;27.754900; 
5611; ;13.427000;12.812900; 
5612 ;15.847300;13.727200; 
5612; ;20.222700;15.708400; 
5613 ;13.508400;16.869800; 
5613; ;18.857800;17.919600; 
5614 ;9.189500;18.260400; 
5614; ;14.135700;13.626700; 
5615 ;11.477700;11.103500; 
5615; ;11.449300;26.596200; 
5616 ;12.978200;16.700400; 
5616; ;30.736500;15.879700; 
5617 ;13.081000;24.788700; 
5617; ;13.863400;17.434300; 
5618 ;15.669100;17.509100; 
5618; ;26.802000;21.642900; 
5619 ;12.684000;16.774300; 
5619; ;15.069900;19.182500; 
5620 ;18.315900;23.002000; 
5620; ;16.550300;17.678300; 
5621 ;9.975200;13.817000; 
5621; ;12.787800;11.464500; 
5622 ;6.653400;34.411000; 
5622; ;12.471000;8.003100; 
5623 ;18.588400;13.362200; 
5623; ;6.117500;10.081800; 
5624 ;10.328700;24.903400; 
5624; ;11.364700;8.008800; 
5625 ;14.764000;15.919700; 
5625; ;11.128600;10.414000; 
5626 ;14.400800;22.893900; 
5626; ;7.799600;8.988200; 
5627 ;11.811200;12.415100; 
5627; ;17.570600;19.985200; 
5628 ;9.735600;16.284100; 
5628; ;14.249300;23.645500; 
5629 ;16.699900;16.745200; 
5629; ;19.985300;19.094600; 
5630 ;10.950300;12.726200; 
5630; ;17.234700;12.339100; 
5631 ;7.237200;13.188200; 
5631; ;13.462500;13.708000; 
5632 ;10.710100;13.991400; 
5632; ;14.635000;11.731800; 
5633 ;9.243200;26.117400; 
5633; ;13.309300;9.550300; 
5634 ;11.373700;19.531700; 
5634; ;15.236200;16.182700; 
5635 ;12.261200;14.482400; 
5635; ;17.445500;22.848000; 
5636 ;17.383700;19.506100; 
5636; ;18.789400;16.548800; 
5637 ;14.214800;10.676900; 
5637; ;15.738700;13.951200; 
5638 ;8.126100;18.369000; 
5638; ;17.568700;20.168600; 
5639 ;7.536900;15.297700; 
5639; ;14.456900;12.913400; 
5640 ;8.963800;18.066100; 
5640; ;14.851300;16.864900; 
5641 ;7.817500;11.115000; 
5641; ;15.226900;11.653900; 
5642 ;9.976900;15.721500; 
5642; ;23.352500;27.240400; 
5643 ;10.991600;16.794900; 
5643; ;15.850900;36.127000; 
5644 ;15.956100;13.640200; 
5644; ;27.493700;14.902100; 
5645 ;17.258600;16.201600; 
5645; ;13.083200;7.112400; 
5646 ;10.448500;16.025100; 
5646; ;13.846000;11.937200; 
5647 ;9.745000;16.314400; 
5647; ;16.656800;15.905100; 
5648 ;14.196300;33.395500; 
5648; ;20.841700;16.223400; 
5649 ;12.960200;13.227300; 
5649; ;15.766100;20.574800; 
5650 ;10.239200;12.938800; 
5650; ;18.954700;22.340800; 
5651 ;12.047900;18.186600; 
5651; ;19.444700;9.382900; 
5652 ;11.077000;17.963600; 
5652; ;13.431100;16.079000; 
5653 ;19.811500;17.034500; 
5653; ;14.001500;16.635800; 
5654 ;13.294200;17.781500; 
5654; ;11.896500;10.767700; 
5655 ;17.079100;19.861500; 
5655; ;16.404900;14.072900; 
5656 ;16.168600;10.333400; 
5656; ;19.332600;26.199000; 
5657 ;13.745600;13.686700; 
5657; ;19.755000;19.731500; 
5658 ;10.096700;14.894400; 
5658; ;16.640400;12.351000; 
5659 ;11.989400;16.437700; 
5659; ;9.369200;8.988500; 
5660 ;14.128400;8.877900; 
5660; ;14.082200;16.670500; 
5661 ;11.852900;12.836900; 
5661; ;10.380400;12.669500; 
5662 ;17.840700;16.815700; 
5662; ;17.541200;17.987000; 
5663 ;8.158000;23.434700; 
5663; ;15.751900;14.744800; 
5664 ;14.374200;13.019600; 
5664; ;15.390900;19.411100; 
5665 ;13.585400;12.114500; 
5665; ;24.687900;13.688700; 
5666 ;6.191000;15.712100; 
5666; ;14.193000;13.711900; 
5667 ;9.055500;18.600100; 
5667; ;7.947500;14.676700; 
5668 ;9.083400;15.559900; 
5668; ;20.397700;19.835300; 
5669 ;6.539000;22.022900; 
5669; ;14.656100;13.509900; 
5670 ;10.579600;13.263100; 
5670; ;29.182300;29.667800; 
5671 ;18.345100;11.949400; 
5671; ;14.626000;13.962300; 
5672 ;18.101500;13.177900; 
5672; ;14.177000;10.110900; 
5673 ;11.523500;21.199700; 
5673; ;14.231400;25.512600; 
5674 ;15.971200;35.716400; 
5674; ;16.454800;11.924100; 
5675 ;9.598200;14.436500; 
5675; ;18.398700;9.267500; 
5676 ;9.776300;12.216400; 
5676; ;16.374600;25.509100; 
5677 ;10.786500;20.370700; 
5677; ;16.258100;16.820200; 
5678 ;16.479200;13.900900; 
5678; ;18.313700;18.060400; 
5679 ;13.897700;14.670300; 
5679; ;16.251100;20.901100; 
5680 ;37.663500;18.128500; 
5680; ;19.803800;10.788100; 
5681 ;17.469600;18.312700; 
5681; ;13.545500;8.637900; 
5682 ;17.683800;14.714300; 
5682; ;12.636200;18.147000; 
5683 ;10.146700;25.727800; 
5683; ;10.864200;9.175000; 
5684 ;14.038100;13.874100; 
5684; ;20.199700;24.434500; 
5685 ;11.993600;12.257100; 
5685; ;19.321500;15.087100; 
5686 ;17.494000;14.005300; 
5686; ;13.673600;15.156800; 
5687 ;19.425400;14.106300; 
5687; ;13.563600;15.106600; 
5688 ;12.127700;13.047800; 
5688; ;18.300700;19.644700; 
5689 ;18.180600;13.541200; 
5689; ;9.977000;8.309500; 
5690 ;12.210300;18.246200; 
5690; ;13.704000;16.349300; 
5691 ;15.810400;16.567800; 
5691; ;18.779500;15.164500; 
5692 ;7.999000;16.555200; 
5692; ;14.656600;14.693500; 
5693 ;6.171100;14.465700; 
5693; ;18.726500;16.569700; 
5694 ;13.009000;17.273200; 
5694; ;16.641100;15.345600; 
5695 ;11.350900;17.831300; 
5695; ;12.624800;11.950600; 
5696 ;18.444300;17.206400; 
5696; ;14.791500;17.048000; 
5697 ;12.310000;16.465200; 
5697; ;16.345700;18.872300; 
5698 ;9.935900;13.856200; 
5698; ;22.642000;26.041800; 
5699 ;9.985500;13.285400; 
5699; ;12.468400;12.281100; 
5700 ;10.628600;12.216700; 
5700; ;17.212400;10.572800; 
5701 ;12.660000;13.851900; 
5701; ;14.388400;17.468800; 
5702 ;12.191000;13.873200; 
5702; ;14.956300;16.130900; 
5703 ;18.647300;21.697700; 
5703; ;27.711700;31.901700; 
5704 ;17.582800;13.877400; 
5704; ;18.242500;18.671800; 
5705 ;14.666500;12.068900; 
5705; ;23.548200;14.303400; 
5706 ;8.118100;8.913000; 
5706; ;13.299600;15.715500; 
5707 ;9.022700;15.028000; 
5707; ;10.104300;11.495100; 
5708 ;13.325500;21.572500; 
5708; ;16.593300;12.570000; 
5709 ;12.554800;21.097600; 
5709; ;13.711600;17.251800; 
5710 ;16.689400;15.187500; 
5710; ;16.448900;17.024200; 
5711 ;13.969400;14.149900; 
5711; ;16.652300;16.760900; 
5712 ;21.520200;12.819600; 
5712; ;12.771000;14.936900; 
5713 ;13.084000;15.771900; 
5713; ;17.241000;14.831000; 
5714 ;12.673200;14.117300; 
5714; ;15.901000;12.428900; 
5715 ;8.550400;13.786700; 
5715; ;9.977400;16.127300; 
5716 ;10.604900;16.052400; 
5716; ;13.702000;12.556300; 
5717 ;7.718500;24.469100; 
5717; ;14.229000;10.323300; 
5718 ;17.102900;15.709400; 
5718; ;26.731500;29.227800; 
5719 ;14.419100;8.823800; 
5719; ;14.826000;13.276400; 
5720 ;10.604800;13.949400; 
5720; ;11.549800;15.855200; 
5721 ;14.058800;20.989100; 
5721; ;17.129700;7.623000; 
5722 ;13.419700;12.903700; 
5722; ;24.634300;42.244300; 
5723 ;13.067900;10.431800; 
5723; ;4.199200;13.078700; 
5724 ;12.330200;19.776600; 
5724; ;4.157400;2.073000; 
5725 ;10.266300;16.298500; 
5725; ;15.561100;5.546500; 
5726 ;13.922600;14.333200; 
5726; ;24.759700;16.134900; 
5727 ;15.654500;38.716300; 
5727; ;19.924200;20.827400; 
5728 ;17.594100;10.699900; 
5728; ;13.592900;12.748100; 
5729 ;15.224700;18.348600; 
5729; ;12.539900;7.062000; 
5730 ;12.513400;16.546100; 
5730; ;12.624200;18.432700; 
5731 ;11.622600;21.114100; 
5731; ;11.507400;13.319300; 
5732 ;12.051300;15.324300; 
5732; ;12.164700;11.170200; 
5733 ;18.312000;18.572100; 
5733; ;7.532100;12.067200; 
5734 ;10.612300;12.536500; 
5734; ;19.576700;13.929100; 
5735 ;19.822100;14.071700; 
5735; ;9.970600;16.287700; 
5736 ;13.548200;14.379300; 
5736; ;18.496400;12.700600; 
5737 ;12.435700;13.903900; 
5737; ;17.279600;11.330100; 
5738 ;13.223800;12.329300; 
5738; ;14.578000;17.185600; 
5739 ;7.767100;15.292000; 
5739; ;13.045100;17.300800; 
5740 ;8.275000;10.962000; 
5740; ;15.939800;14.847300; 
5741 ;6.939500;12.208300; 
5741; ;14.036100;8.840600; 
5742 ;10.036600;11.920800; 
5742; ;12.207700;16.410900; 
5743 ;9.009300;19.048400; 
5743; ;13.684600;15.395800; 
5744 ;10.126300;19.308500; 
5744; ;14.371900;15.548900; 
5745 ;13.502700;19.415000; 
5745; ;15.496200;11.783000; 
5746 ;16.513700;15.542100; 
5746; ;14.952200;18.500800; 
5747 ;18.109800;14.628100; 
5747; ;14.958400;9.469500; 
5748 ;13.877400;15.892500; 
5748; ;12.554500;10.798600; 
5749 ;9.931700;16.178800; 
5749; ;17.825700;20.528000; 
5750 ;11.200600;20.619700; 
5750; ;13.123100;11.378500; 
5751 ;11.789100;19.023800; 
5751; ;17.236900;16.119300; 
5752 ;18.415200;10.349400; 
5752; ;11.028000;14.108600; 
5753 ;18.621800;10.285900; 
5753; ;13.495600;10.169200; 
5754 ;14.164700;11.893500; 
5754; ;14.125500;14.972500; 
5755 ;16.363800;14.253500; 
5755; ;14.452900;17.997000; 
5756 ;8.500700;11.859100; 
5756; ;12.755200;21.682900; 
5757 ;8.492800;16.751300; 
5757; ;19.168400;11.333400; 
5758 ;8.491100;13.466200; 
5758; ;670.178800;668.697200; 
5759 ;8.807700;21.697200; 
5759; ;15.707600;15.438100; 
5760 ;7.546600;665.245400; 
5760; ;13.495500;20.586900; 
5761 ;10.798200;17.334500; 
5761; ;15.014500;8.924200; 
5762 ;14.897800;13.421200; 
5762; ;25.896800;26.382500; 
5763 ;10.286800;15.136500; 
5763; ;18.749200;19.020200; 
5764 ;13.350300;27.902500; 
5764; ;15.794200;17.239800; 
5765 ;14.749000;15.280100; 
5765; ;12.406700;14.160500; 
5766 ;15.954000;14.448100; 
5766; ;11.072200;9.231000; 
5767 ;11.318100;19.910500; 
5767; ;13.033700;14.854100; 
5768 ;10.454300;17.469900; 
5768; ;23.870900;14.880200; 
5769 ;21.447200;14.167600; 
5769; ;7.236400;9.995400; 
5770 ;18.772700;15.721000; 
5770; ;19.268500;20.331500; 
5771 ;10.888400;13.236900; 
5771; ;16.152700;17.964700; 
5772 ;18.287100;14.151700; 
5772; ;18.193400;14.848200; 
5773 ;12.590200;18.389900; 
5773; ;11.018400;12.069000; 
5774 ;10.382500;14.160100; 
5774; ;22.604400;19.631100; 
5775 ;6.528400;11.784900; 
5775; ;12.459400;16.502500; 
5776 ;11.949300;18.179700; 
5776; ;14.158600;17.664000; 
5777 ;14.063800;12.348200; 
5777; ;14.014900;14.472700; 
5778 ;22.212400;13.178200; 
5778; ;12.278100;16.595000; 
5779 ;16.847000;16.863800; 
5779; ;18.274200;12.528100; 
5780 ;16.266000;20.218500; 
5780; ;13.839500;18.455800; 
5781 ;13.996900;22.202000; 
5781; ;20.293700;14.302500; 
5782 ;12.154300;12.643900; 
5782; ;13.463700;7.516900; 
5783 ;14.904500;16.426400; 
5783; ;13.713200;19.006500; 
5784 ;10.040100;11.036000; 
5784; ;22.725600;22.637700; 
5785 ;11.801900;14.127400; 
5785; ;10.540700;10.450800; 
5786 ;24.335600;16.927800; 
5786; ;17.593000;16.483200; 
5787 ;11.940100;19.056400; 
5787; ;10.511100;11.092000; 
5788 ;14.819100;12.447000; 
5788; ;18.138800;22.071100; 
5789 ;11.830300;10.120700; 
5789; ;15.168500;9.893900; 
5790 ;14.881500;9.911200; 
5790; ;18.488600;24.807800; 
5791 ;24.956900;16.131100; 
5791; ;19.527300;19.599700; 
5792 ;7.643200;19.894600; 
5792; ;18.815000;15.912800; 
5793 ;16.206100;15.208500; 
5793; ;18.723200;13.384300; 
5794 ;32.511500;19.766000; 
5794; ;13.285300;13.500100; 
5795 ;15.586600;20.115800; 
5795; ;17.191200;21.011300; 
5796 ;18.564000;12.052200; 
5796; ;12.235300;18.195000; 
5797 ;19.290000;10.759000; 
5797; ;17.375900;14.174300; 
5798 ;10.780900;17.812500; 
5798; ;20.952900;20.244500; 
5799 ;9.066100;14.631500; 
5799; ;10.579000;18.118700; 
5800 ;9.610000;20.249700; 
5800; ;16.912500;18.454900; 
5801 ;16.821900;21.906300; 
5801; ;19.510400;8.932900; 
5802 ;17.187300;18.134500; 
5802; ;12.949000;12.770300; 
5803 ;13.907500;15.704400; 
5803; ;13.851800;18.631700; 
5804 ;20.619500;13.925200; 
5804; ;18.436900;21.131000; 
5805 ;14.560500;12.050800; 
5805; ;16.597000;13.002400; 
5806 ;10.732000;21.207200; 
5806; ;17.710800;14.062100; 
5807 ;12.048300;12.667500; 
5807; ;16.649200;14.606600; 
5808 ;13.519900;15.653500; 
5808; ;14.708700;15.669400; 
5809 ;12.079600;15.190900; 
5809; ;13.465100;12.709400; 
5810 ;17.340400;15.122200; 
5810; ;13.741300;15.705800; 
5811 ;13.144800;12.063200; 
5811; ;14.450200;16.367800; 
5812 ;19.383200;21.932300; 
5812; ;14.597400;18.608300; 
5813 ;10.897000;15.982200; 
5813; ;23.775700;12.771100; 
5814 ;9.556100;13.265600; 
5814; ;16.692700;28.902300; 
5815 ;12.776500;18.310700; 
5815; ;17.607900;13.026100; 
5816 ;10.619100;13.806900; 
5816; ;16.413900;13.929900; 
5817 ;16.746100;13.397600; 
5817; ;15.482600;17.235400; 
5818 ;21.033300;13.251400; 
5818; ;19.117800;22.208400; 
5819 ;15.498800;13.712400; 
5819; ;15.240100;33.508600; 
5820 ;14.404400;16.726400; 
5820; ;28.120500;11.011600; 
5821 ;7.798000;14.639400; 
5821; ;12.418200;8.616900; 
5822 ;8.897600;42.773800; 
5822; ;11.026700;9.095500; 
5823 ;14.293700;13.656200; 
5823; ;10.714800;10.354000; 
5824 ;10.675500;11.539700; 
5824; ;15.122000;19.012500; 
5825 ;18.535400;14.885300; 
5825; ;12.805100;7.242400; 
5826 ;15.160300;9.769600; 
5826; ;14.445700;15.154700; 
5827 ;13.449700;22.372200; 
5827; ;15.185900;13.303500; 
5828 ;12.102500;15.143000; 
5828; ;10.496400;20.899500; 
5829 ;10.883700;17.288300; 
5829; ;23.974700;24.271900; 
5830 ;7.328200;12.975100; 
5830; ;17.144900;14.842500; 
5831 ;6.943700;9.205400; 
5831; ;15.515400;15.177900; 
5832 ;9.771900;22.137400; 
5832; ;16.477000;13.102700; 
5833 ;13.482000;12.624700; 
5833; ;16.247500;17.090200; 
5834 ;15.890200;14.486500; 
5834; ;23.481100;18.706300; 
5835 ;12.411700;19.548600; 
5835; ;16.320900;17.110300; 
5836 ;12.624000;20.000400; 
5836; ;11.250700;8.924200; 
5837 ;9.618300;13.223700; 
5837; ;14.008700;14.863700; 
5838 ;13.569100;13.379800; 
5838; ;12.378600;16.836200; 
5839 ;12.218800;10.946500; 
5839; ;11.818400;16.387900; 
5840 ;14.615100;14.597600; 
5840; ;17.450900;15.084100; 
5841 ;18.998900;17.748500; 
5841; ;19.736000;19.968100; 
5842 ;17.721700;15.000200; 
5842; ;17.177000;12.018400; 
5843 ;17.169800;19.275200; 
5843; ;11.937800;12.153500; 
5844 ;12.263400;16.424900; 
5844; ;14.924800;14.222400; 
5845 ;13.206200;16.925700; 
5845; ;16.632300;15.084300; 
5846 ;11.587400;15.438200; 
5846; ;15.454100;20.562200; 
5847 ;11.716000;12.494200; 
5847; ;11.361200;11.776800; 
5848 ;14.874600;18.978000; 
5848; ;15.620000;15.716600; 
5849 ;14.043100;15.506800; 
5849; ;20.968900;15.967700; 
5850 ;12.745200;12.504100; 
5850; ;11.563900;10.416800; 
5851 ;10.919200;24.104100; 
5851; ;18.911400;18.691300; 
5852 ;11.518400;13.401700; 
5852; ;13.160300;16.981100; 
5853 ;10.602900;9.363300; 
5853; ;10.522000;12.351200; 
5854 ;13.486400;14.293600; 
5854; ;23.069700;19.795700; 
5855 ;10.262600;16.315900; 
5855; ;15.947400;19.175800; 
5856 ;12.956800;14.481600; 
5856; ;17.184800;16.650500; 
5857 ;6.674200;19.502000; 
5857; ;14.984300;15.216800; 
5858 ;7.027500;16.666600; 
5858; ;14.970100;11.186700; 
5859 ;16.318600;10.134500; 
5859; ;15.723800;28.381300; 
5860 ;10.184500;13.583500; 
5860; ;23.376600;11.483000; 
5861 ;15.129100;13.181300; 
5861; ;13.483500;12.574500; 
5862 ;13.939300;28.004400; 
5862; ;17.750100;20.152600; 
5863 ;14.080500;15.332800; 
5863; ;24.493000;18.639400; 
5864 ;13.487900;21.161300; 
5864; ;10.542400;18.196000; 
5865 ;10.707500;17.719400; 
5865; ;12.830300;14.455000; 
5866 ;15.294900;14.392100; 
5866; ;14.444700;11.315900; 
5867 ;16.848300;17.770500; 
5867; ;15.474100;16.564900; 
5868 ;16.899200;9.743200; 
5868; ;15.113300;18.620700; 
5869 ;13.078300;11.593600; 
5869; ;15.179500;18.047700; 
5870 ;14.707900;14.471300; 
5870; ;19.742900;21.872800; 
5871 ;11.527800;19.179500; 
5871; ;18.451800;12.923100; 
5872 ;14.388300;18.819900; 
5872; ;17.358700;11.269500; 
5873 ;13.591200;21.744600; 
5873; ;19.866200;25.473900; 
5874 ;15.872800;14.242600; 
5874; ;21.839800;13.689000; 
5875 ;14.208200;10.425100; 
5875; ;20.966700;22.788600; 
5876 ;17.179300;20.478300; 
5876; ;14.419400;14.187100; 
5877 ;14.945900;13.118500; 
5877; ;9.321200;13.900500; 
5878 ;9.341400;18.517600; 
5878; ;12.979200;11.962100; 
5879 ;10.412800;16.149300; 
5879; ;13.210900;8.877000; 
5880 ;9.628900;12.644100; 
5880; ;13.201400;13.287500; 
5881 ;9.442600;13.203900; 
5881; ;19.144900;19.594500; 
5882 ;19.288300;13.979900; 
5882; ;19.588000;23.558100; 
5883 ;19.303700;15.228400; 
5883; ;22.273500;19.829900; 
5884 ;20.187500;16.351200; 
5884; ;16.297300;13.512800; 
5885 ;21.973100;12.309900; 
5885; ;14.686300;15.964300; 
5886 ;12.316200;18.794600; 
5886; ;13.372200;11.986100; 
5887 ;8.242300;14.915200; 
5887; ;12.280700;16.203900; 
5888 ;10.688600;13.447900; 
5888; ;26.593800;20.878400; 
5889 ;9.777900;12.435500; 
5889; ;18.818300;17.767600; 
5890 ;15.262000;16.469700; 
5890; ;10.711500;18.435400; 
5891 ;17.447300;14.871400; 
5891; ;16.787100;25.230500; 
5892 ;14.314700;14.954000; 
5892; ;26.745200;22.540900; 
5893 ;17.031100;9.875300; 
5893; ;16.793400;24.505600; 
5894 ;11.479100;12.523700; 
5894; ;29.086500;19.046200; 
5895 ;17.459100;13.911600; 
5895; ;16.079800;15.645100; 
5896 ;8.481900;23.270000; 
5896; ;15.493800;13.663100; 
5897 ;8.976300;26.601800; 
5897; ;18.303800;11.571200; 
5898 ;15.117100;28.566100; 
5898; ;10.022900;10.640400; 
5899 ;26.788600;16.153900; 
5899; ;16.706900;16.324300; 
5900 ;16.730300;16.863800; 
5900; ;13.089700;21.355800; 
5901 ;16.150200;14.991600; 
5901; ;13.193500;16.965300; 
5902 ;9.298900;11.251000; 
5902; ;14.034400;12.562500; 
5903 ;10.026700;12.236000; 
5903; ;20.211000;14.582200; 
5904 ;12.342100;14.244100; 
5904; ;16.026200;13.721400; 
5905 ;11.135000;19.529800; 
5905; ;12.325900;13.729400; 
5906 ;12.065200;17.316800; 
5906; ;14.477600;16.372700; 
5907 ;16.343700;16.202900; 
5907; ;19.944900;16.669200; 
5908 ;12.330900;13.178900; 
5908; ;14.106100;17.141800; 
5909 ;12.714000;13.988700; 
5909; ;15.899400;9.938400; 
5910 ;11.525200;11.699100; 
5910; ;12.533500;17.145900; 
5911 ;9.494200;20.394700; 
5911; ;15.241100;12.633200; 
5912 ;10.750600;17.766100; 
5912; ;13.982200;17.870100; 
5913 ;10.849300;19.949900; 
5913; ;9.027500;19.071700; 
5914 ;14.249000;11.667500; 
5914; ;20.932500;9.248900; 
5915 ;19.999500;11.111500; 
5915; ;16.028700;21.033000; 
5916 ;15.964100;7.973200; 
5916; ;17.606500;14.279100; 
5917 ;13.956400;17.087000; 
5917; ;16.013000;9.729200; 
5918 ;13.593900;17.465200; 
5918; ;8.006900;13.638400; 
5919 ;9.780000;16.687300; 
5919; ;15.000500;18.369400; 
5920 ;11.051700;16.224800; 
5920; ;14.726700;13.844000; 
5921 ;11.677900;14.991200; 
5921; ;15.578100;18.423400; 
5922 ;12.707700;12.265700; 
5922; ;17.938300;13.546600; 
5923 ;8.186200;11.664000; 
5923; ;19.250700;16.015200; 
5924 ;13.039500;12.983800; 
5924; ;11.416200;14.487600; 
5925 ;11.336900;15.557300; 
5925; ;15.872200;24.393400; 
5926 ;11.878000;21.502000; 
5926; ;30.428600;24.515900; 
5927 ;11.653700;20.943100; 
5927; ;13.059700;7.152800; 
5928 ;11.439700;17.279500; 
5928; ;14.990300;16.160300; 
5929 ;9.882700;11.219100; 
5929; ;20.943700;22.746500; 
5930 ;7.119200;32.723900; 
5930; ;18.667800;15.140800; 
